face_id,LeftEye_x,LeftEye_y,RightEye_x,RightEye_y,Nose_x,Nose_y,Mouth_x,Mouth_y,file_id,sex
54247,197.0,133.0,230.0,136.0,205.0,159.0,210.0,175.0,image65169.jpg,m
54248,217.0,82.0,259.0,80.0,233.0,108.0,237.0,132.0,image65170.jpg,m
54249,498.0,1367.0,806.0,1364.0,530.0,1592.0,630.0,1771.0,image65179.jpg,f
54255,572.0,1348.0,867.0,1255.0,633.0,1524.0,771.0,1729.0,image65212.jpg,m
54256,797.0,945.0,1029.0,901.0,885.0,1038.0,933.0,1166.0,image65215.jpg,m
54257,582.0,1348.0,915.0,1348.0,626.0,1531.0,678.0,1732.0,image65219.jpg,m
54258,457.0,1502.0,819.0,1550.0,460.0,1806.0,598.0,1995.0,image65222.jpg,m
54259,1377.0,833.0,1538.0,873.0,1510.0,965.0,1445.0,1062.0,image65231.jpg,f
54260,1209.0,921.0,1421.0,973.0,1357.0,1074.0,1273.0,1174.0,image65236.jpg,m
54261,1241.0,921.0,1602.0,829.0,1313.0,1082.0,1421.0,1278.0,image65241.jpg,f
54262,401.0,135.0,447.0,129.0,415.0,157.0,421.0,182.0,image65255.jpg,m
54265,140.0,322.0,252.0,305.0,150.0,381.0,198.0,454.0,image65283.jpg,f
54269,852.0,1203.0,1005.0,1208.0,899.0,1298.0,910.0,1362.0,image65329.jpg,m
54270,170.0,87.0,199.0,86.0,185.0,106.0,185.0,117.0,image65344.jpg,m
54272,258.0,300.0,364.0,294.0,283.0,371.0,315.0,431.0,image65352.jpg,f
54273,125.0,488.0,263.0,482.0,164.0,585.0,213.0,656.0,image65353.jpg,f
54274,2170.0,763.0,2339.0,747.0,2258.0,844.0,2262.0,944.0,image65376.jpg,m
54276,226.0,362.0,372.0,332.0,251.0,428.0,291.0,511.0,image65385.jpg,f
54277,187.0,181.0,227.0,191.0,197.0,222.0,205.0,241.0,image65411.jpg,m
54278,182.0,322.0,286.0,326.0,200.0,412.0,229.0,471.0,image65425.jpg,f
54279,662.0,483.0,884.0,579.0,604.0,666.0,617.0,811.0,image65448.jpg,m
54280,521.0,173.0,564.0,174.0,546.0,195.0,545.0,218.0,image65464.jpg,m
54281,467.0,278.0,552.0,279.0,530.0,321.0,518.0,356.0,image65473.jpg,m
54282,602.0,250.0,663.0,245.0,647.0,272.0,643.0,301.0,image65483.jpg,m
54284,322.0,339.0,468.0,352.0,416.0,435.0,393.0,516.0,image65505.jpg,f
54285,131.0,184.0,201.0,185.0,159.0,229.0,170.0,255.0,image65528.jpg,m
54286,302.0,131.0,381.0,122.0,338.0,175.0,344.0,216.0,image65531.jpg,m
54288,107.0,346.0,256.0,364.0,141.0,444.0,159.0,516.0,image65550.jpg,f
54289,818.0,1407.0,1040.0,1402.0,921.0,1505.0,921.0,1593.0,image65556.jpg,m
54290,962.0,1515.0,1149.0,1544.0,966.0,1648.0,1004.0,1755.0,image65558.jpg,m
54291,222.0,111.0,251.0,106.0,235.0,131.0,243.0,145.0,image65565.jpg,m
54292,332.0,142.0,371.0,129.0,337.0,169.0,347.0,203.0,image65574.jpg,m
54295,278.0,144.0,311.0,141.0,282.0,163.0,290.0,182.0,image65590.jpg,m
54296,475.0,173.0,500.0,201.0,470.0,202.0,460.0,209.0,image65597.jpg,f
54298,290.0,252.0,354.0,246.0,306.0,299.0,318.0,336.0,image65636.jpg,m
54299,201.0,98.0,221.0,96.0,203.0,115.0,212.0,128.0,image65690.jpg,m
54300,200.0,98.0,220.0,94.0,204.0,116.0,214.0,129.0,image65691.jpg,m
54303,306.0,264.0,410.0,284.0,317.0,360.0,334.0,385.0,image65712.jpg,m
54306,149.0,284.0,199.0,241.0,209.0,285.0,232.0,323.0,image65726.jpg,f
54307,177.0,163.0,213.0,167.0,193.0,180.0,192.0,200.0,image65761.jpg,m
54310,271.0,173.0,361.0,156.0,265.0,276.0,328.0,339.0,image65776.jpg,m
54311,415.0,254.0,449.0,254.0,427.0,279.0,435.0,291.0,image65777.jpg,m
54312,415.0,78.0,439.0,85.0,415.0,95.0,417.0,111.0,image65789.jpg,m
54314,343.0,259.0,407.0,274.0,373.0,308.0,370.0,331.0,image65793.jpg,m
54317,711.0,446.0,769.0,438.0,720.0,482.0,739.0,512.0,image65798.jpg,m
54318,451.0,223.0,515.0,233.0,492.0,287.0,471.0,316.0,image65800.jpg,m
54320,411.0,163.0,444.0,168.0,428.0,188.0,428.0,197.0,image65802.jpg,m
54323,363.0,158.0,430.0,154.0,402.0,190.0,402.575103759766,221.459228515625,image65811.jpg,f
54324,414.0,205.0,470.0,203.0,436.0,238.0,440.0,261.0,image65813.jpg,m
54326,643.0,244.0,737.0,257.0,688.0,321.0,681.0,357.0,image65817.jpg,m
54328,396.0,245.0,453.0,232.0,418.0,271.0,434.0,296.0,image65826.jpg,m
54329,306.0,200.0,353.0,204.0,330.0,239.0,326.0,252.0,image65827.jpg,m
54330,414.0,187.0,453.0,187.0,428.0,208.0,431.0,228.0,image65828.jpg,m
54331,282.0,120.0,319.0,121.0,294.0,149.0,298.0,161.0,image65829.jpg,m
54332,327.0,233.0,367.0,227.0,354.0,250.0,354.0,273.0,image65831.jpg,f
54333,233.0,152.0,280.0,151.0,248.0,179.0,256.0,200.0,image65832.jpg,m
54334,395.0,137.0,430.0,136.0,409.0,156.0,414.0,172.0,image65833.jpg,f
54335,232.0,216.0,276.0,218.0,241.0,263.0,260.0,281.0,image65836.jpg,m
54337,171.0,197.0,195.0,189.0,173.0,207.0,184.0,226.0,image65853.jpg,f
54339,114.0,82.0,135.0,78.0,132.0,92.0,133.0,102.0,image65877.jpg,m
54341,138.0,58.0,163.0,62.0,139.0,76.0,142.0,91.0,image65905.jpg,m
54342,139.0,58.0,163.0,64.0,138.0,74.0,137.0,90.0,image65907.jpg,m
54345,216.6123046875,134.30445861816406,235.39556884765625,134.62692260742188,225.8830108642578,143.57518005371094,225.69178771972656,150.04873657226562,image65940.jpg,m
54346,84.0,82.0,101.0,85.0,97.64529418945312,98.08023834228516,93.35582733154297,111.27484130859375,image65941.jpg,m
54347,195.0,179.0,262.0,182.0,219.0,221.0,227.0,250.0,image65962.jpg,f
54348,213.63397216796875,129.81585693359375,235.99398803710938,128.9214630126953,228.7034912109375,147.6719207763672,228.07215881347656,159.07553100585938,image65972.jpg,m
54349,127.0,99.0,166.0,100.0,137.0,124.0,140.0,142.0,image65978.jpg,m
54351,585.0,99.0,631.0,94.0,603.0,120.0,611.0,151.0,image65988.jpg,m
54352,264.0,178.0,312.0,182.0,294.0,207.0,283.0,235.0,image65993.jpg,m
54353,201.0,154.0,250.0,150.0,211.0,189.0,219.0,217.0,image65998.jpg,m
54354,159.0,113.0,188.0,122.0,161.0,135.0,162.0,151.0,image66001.jpg,m
54356,58.66704177856445,115.27558898925781,81.94600677490234,117.63029479980469,71.2523422241211,131.11361694335938,69.392578125,142.15597534179688,image66012.jpg,m
54358,31.0,105.0,58.0,109.0,31.0,128.0,34.0,143.0,image66015.jpg,m
54359,487.0,146.0,550.0,130.0,508.0,171.0,523.0,203.0,image66037.jpg,m
54360,236.0,271.0,353.0,260.0,268.0,354.0,293.0,409.0,image66041.jpg,m
54361,292.0,188.0,344.0,196.0,322.0,228.0,321.0,246.0,image66049.jpg,m
54362,121.0,173.0,153.0,183.0,127.0,197.0,124.0,209.0,image66055.jpg,f
54364,1796.0,626.0,1981.0,666.0,1811.0,750.0,1787.0,892.0,image66062.jpg,f
54366,184.0,264.0,306.0,240.0,205.0,290.0,223.0,373.0,image66090.jpg,f
54367,183.0,136.0,241.0,142.0,190.0,188.0,205.0,226.0,image66097.jpg,m
54368,112.15410614013672,154.8931427001953,128.50393676757812,154.51068115234375,125.73115539550781,167.41844177246094,122.0,178.0,image66117.jpg,m
54370,169.0,132.0,194.0,133.0,178.0,147.0,179.0,157.0,image66144.jpg,m
54371,210.0,128.0,241.0,125.0,219.0,152.0,231.0,164.0,image66145.jpg,m
54372,174.0,59.0,212.0,57.0,184.0,86.0,196.0,105.0,image66146.jpg,m
54373,139.0,299.0,168.0,299.0,167.0,317.0,166.0,338.0,image66150.jpg,m
54374,227.0,198.0,269.0,211.0,233.0,227.0,230.0,249.0,image66151.jpg,m
54376,129.0,311.0,249.0,308.0,159.0,391.0,184.0,471.0,image66167.jpg,f
54377,665.0,525.0,794.0,483.0,694.0,637.0,784.0,718.0,image66169.jpg,m
54378,757.0,566.0,910.0,586.0,886.0,699.0,825.0,807.0,image66170.jpg,m
54379,273.0,406.0,382.0,391.0,308.0,452.0,324.0,509.0,image66172.jpg,f
54380,286.0,181.0,342.0,185.0,296.0,209.0,303.0,254.0,image66176.jpg,m
54381,153.0,214.0,242.0,191.0,166.0,252.0,196.0,314.0,image66186.jpg,m
54382,75.0,331.0,214.0,332.0,87.0,435.0,131.0,516.0,image66187.jpg,f
54383,146.0,231.0,199.0,220.0,160.0,280.0,190.0,304.0,image66188.jpg,f
54384,128.0,203.0,201.0,191.0,143.0,242.0,166.0,292.0,image66189.jpg,f
54386,160.0,369.0,286.0,313.0,206.0,395.0,245.0,470.0,image66233.jpg,f
54388,146.0,320.0,258.0,279.0,195.0,380.0,242.0,435.0,image66260.jpg,f
54389,984.071899414063,863.981750488281,1341.00646972656,873.9892578125,1047.0,1077.0,1117.0,1264.0,image66269.jpg,f
54390,1038.0,445.0,1126.0,434.0,1074.0,499.0,1090.0,551.0,image66270.jpg,m
54392,162.0,471.0,280.0,406.0,221.0,551.0,299.0,590.0,image66285.jpg,f
54393,160.0,399.0,291.0,394.0,199.0,490.0,237.0,550.0,image66286.jpg,f
54394,85.0,264.0,171.0,261.0,111.0,319.0,129.0,362.0,image66289.jpg,f
54395,114.0,141.0,168.0,136.0,135.0,173.0,141.0,193.0,image66319.jpg,m
54396,90.0,239.0,161.0,238.0,108.0,295.0,122.0,343.0,image66325.jpg,m
54397,896.0,504.0,983.0,487.0,879.0,547.0,899.0,623.0,image66338.jpg,m
54399,107.0,280.0,232.0,327.0,88.0,378.0,93.0,457.0,image66349.jpg,f
54400,979.0,560.0,1071.0,549.0,1025.0,606.0,1041.0,639.0,image66370.jpg,f
54401,168.0,265.0,268.0,297.0,163.0,351.0,176.0,398.0,image66374.jpg,f
54404,90.0,321.0,174.0,264.0,97.0,365.0,145.0,433.0,image66385.jpg,f
54405,341.0,378.0,492.849273681641,369.636962890625,417.161712646484,449.724975585938,425.0,528.0,image66389.jpg,f
54407,917.0,791.0,1202.0,814.0,1058.0,975.0,1068.0,1092.0,image66428.jpg,m
54408,836.0,480.0,1020.0,503.0,933.0,604.0,915.0,683.0,image66435.jpg,f
54409,588.336059570313,608.577026367188,720.576782226563,599.131225585938,674.0,688.0,665.92626953125,761.05859375,image66444.jpg,f
54411,243.0,99.0,292.0,98.0,265.0,128.0,267.0,152.0,image66453.jpg,f
54412,164.0,165.0,214.0,156.0,173.0,181.0,186.0,211.0,image66456.jpg,m
54413,469.0,388.0,511.0,380.0,466.0,405.0,474.0,443.0,image66484.jpg,m
54416,323.0,168.0,362.0,152.0,316.0,189.0,344.0,214.0,image66497.jpg,m
54417,311.0,135.0,330.0,135.0,317.8177795410156,141.6985321044922,318.88262939453125,155.2006072998047,image66561.jpg,f
54418,146.0,165.0,197.0,153.0,166.0,185.0,171.0,222.0,image66570.jpg,m
54421,146.0,173.0,169.0,166.0,168.0,185.0,164.0,199.0,image66605.jpg,m
54422,268.0,561.0,403.0,492.0,365.0,640.0,418.0,681.0,image66610.jpg,f
54423,226.290222167969,234.372024536133,285.434265136719,235.841430664063,260.821533203125,267.066558837891,261.188873291016,297.92431640625,image66611.jpg,m
54424,313.0,381.0,389.0,380.0,338.0,420.0,350.0,465.0,image66612.jpg,f
54425,265.0,112.0,309.0,119.0,279.0,149.0,281.0,168.0,image66615.jpg,m
54426,232.0,123.0,306.0,133.0,250.0,175.0,259.0,213.0,image66618.jpg,f
54427,112.0,309.0,181.0,323.0,116.0,385.0,154.0,430.0,image66629.jpg,f
54428,51.0,322.0,172.0,329.0,61.0,408.0,84.0,477.0,image66636.jpg,f
54429,271.0,89.0,307.0,86.0,280.0,113.0,288.0,138.0,image66644.jpg,f
54430,362.0,199.0,410.0,199.0,394.0,228.0,384.0,255.0,image66673.jpg,m
54431,354.0,223.0,404.0,221.0,388.0,253.0,389.0,276.0,image66681.jpg,m
54432,315.0,237.0,362.0,237.0,343.0,263.0,350.0,291.0,image66682.jpg,m
54434,309.0,245.0,357.0,235.0,326.0,287.0,352.0,298.0,image66692.jpg,f
54435,347.0,235.0,399.0,223.0,390.0,260.0,386.0,286.0,image66695.jpg,f
54437,330.0,236.0,385.0,225.0,375.0,259.0,365.0,288.0,image66697.jpg,m
54438,271.0,238.0,312.0,235.0,280.0,270.0,306.0,295.0,image66699.jpg,f
54439,266.0,226.0,308.0,225.0,277.0,262.0,302.0,286.0,image66700.jpg,f
54440,296.0,245.0,338.0,239.0,300.0,280.0,328.0,301.0,image66701.jpg,f
54445,339.0,262.0,429.0,258.0,398.0,323.0,382.0,357.0,image66711.jpg,m
54446,134.0,125.0,149.0,123.0,128.0,140.0,134.0,163.0,image66719.jpg,m
54447,177.0,163.0,241.0,163.0,185.0,198.0,197.0,247.0,image66724.jpg,m
54448,154.0,175.0,201.0,174.0,145.0,208.0,152.0,259.0,image66725.jpg,m
54449,29.0,225.0,68.0,216.0,32.0,247.0,48.0,277.0,image66739.jpg,f
54450,11.0,261.0,49.0,254.0,9.0,283.0,31.0,313.0,image66740.jpg,f
54451,675.0,244.0,717.0,253.0,700.0,278.0,688.0,293.0,image66741.jpg,m
54452,566.0,183.0,607.0,187.0,596.0,208.0,587.0,228.0,image66742.jpg,m
54460,251.0,265.0,289.0,271.0,251.0,295.0,259.0,329.0,image66759.jpg,m
54461,145.0,162.0,197.0,152.0,164.0,187.0,173.0,221.0,image66766.jpg,m
54463,537.0,162.0,670.0,141.0,563.0,261.0,602.0,337.0,image66780.jpg,f
54464,1183.0,779.0,1357.0,763.0,1240.0,876.0,1284.0,964.0,image66807.jpg,f
54465,319.0,69.0,342.0,77.0,318.0,92.0,321.0,115.0,image66814.jpg,m
54466,177.0,234.0,302.0,205.0,213.0,287.0,237.0,360.0,image66822.jpg,f
54467,161.0,201.0,222.0,186.0,177.0,234.0,203.0,270.0,image66823.jpg,f
54468,78.0,243.0,148.0,221.0,82.0,282.0,111.0,338.0,image66825.jpg,f
54469,177.0,290.0,263.0,272.0,187.0,343.0,229.0,411.0,image66836.jpg,f
54470,211.0,254.0,312.0,255.0,227.0,304.0,237.0,368.0,image66847.jpg,f
54471,69.0,220.0,118.0,209.0,49.0,274.0,80.0,330.0,image66851.jpg,f
54472,281.0,284.0,368.0,261.0,323.0,355.0,359.0,388.0,image66858.jpg,f
54473,183.0,184.0,251.0,180.0,208.0,234.0,225.0,259.0,image66861.jpg,f
54474,143.0,225.0,202.0,206.0,130.0,265.0,159.0,316.0,image66862.jpg,f
54475,440.0,527.0,524.0,529.0,447.0,594.0,463.0,639.0,image66899.jpg,m
54476,466.0,241.0,557.0,269.0,512.0,331.0,484.0,360.0,image66901.jpg,m
54478,576.0,158.0,606.0,166.0,573.0,191.0,579.0,214.0,image66909.jpg,f
54479,638.0,151.0,676.0,144.0,663.0,174.0,662.0,195.0,image66912.jpg,m
54483,1314.0,850.0,1500.0,834.0,1366.0,973.0,1423.0,1061.0,image66957.jpg,f
54484,118.0,156.0,175.0,156.0,127.0,205.0,159.0,239.0,image66958.jpg,m
54485,330.0,228.0,407.0,223.0,338.0,265.0,352.0,317.0,image66966.jpg,f
54486,352.0,365.0,492.0,393.0,429.0,452.0,398.0,508.0,image66969.jpg,f
54487,178.0,364.0,311.0,309.0,245.0,406.0,298.0,477.0,image66976.jpg,f
54488,252.0,154.0,336.0,136.0,272.0,213.0,297.0,266.0,image66986.jpg,f
54489,278.0,329.0,322.0,334.0,296.0,355.0,298.0,372.0,image66998.jpg,m
54490,226.0,162.0,260.0,165.0,240.0,188.0,245.0,201.0,image67005.jpg,m
54491,846.0,402.0,929.0,423.0,841.0,479.0,872.0,543.0,image67017.jpg,m
54492,499.0,184.0,545.0,191.0,522.0,208.0,520.0,225.0,image67044.jpg,f
54494,146.0,162.0,197.0,152.0,162.0,186.0,171.0,221.0,image67053.jpg,m
54496,335.0,226.0,394.0,216.0,346.0,245.0,359.0,287.0,image67062.jpg,m
54497,328.0,270.0,377.0,262.0,342.0,300.0,356.0,332.0,image67063.jpg,m
54498,286.0,228.0,369.0,213.0,304.0,268.0,326.0,324.0,image67068.jpg,m
54502,516.974975585938,191.545135498047,550.727416992188,195.201644897461,519.787658691406,221.078521728516,534.976257324219,242.736343383789,image67076.jpg,m
54503,498.360656738281,242.185791015625,589.289611816406,258.797821044922,563.934448242188,328.7431640625,530.710388183594,372.459014892578,image67077.jpg,m
54505,109.0,320.0,217.0,311.0,140.0,402.0,172.0,455.0,image67111.jpg,f
54510,905.0,223.0,969.0,238.0,913.0,274.0,920.0,306.0,image67131.jpg,m
54514,402.0,308.0,498.0,306.0,447.0,365.0,451.0,421.0,image67143.jpg,m
54515,379.0,295.0,454.0,280.0,462.0,348.0,454.0,406.0,image67145.jpg,m
54519,220.0,393.0,322.0,388.0,266.0,458.0,280.0,513.0,image67155.jpg,m
54521,489.0,351.0,586.0,347.0,521.0,427.0,542.0,472.0,image67161.jpg,m
54523,387.0,279.0,472.0,283.0,414.0,349.0,426.0,383.0,image67165.jpg,m
54524,369.476776123047,344.274963378906,470.734130859375,356.875854492188,415.380096435547,409.979705810547,412.679901123047,459.033264160156,image67167.jpg,f
54526,601.779479980469,290.071655273438,660.453918457031,285.304351806641,635.150573730469,337.744598388672,635.883972167969,357.180511474609,image67174.jpg,m
54528,348.0,181.0,390.0,179.0,361.0,223.0,370.0,242.0,image67178.jpg,m
54530,737.0,376.0,788.0,378.0,749.0,416.0,762.0,431.0,image67184.jpg,f
54534,782.936767578125,234.239273071289,868.656372070313,226.904968261719,823.733825683594,291.996887207031,834.735229492188,334.169128417969,image67198.jpg,m
54535,507.830535888672,293.883422851563,583.652465820313,286.242431640625,544.272094726563,356.186676025391,557.790710449219,385.575042724609,image67202.jpg,m
54536,492.0,300.0,571.0,296.0,532.0,354.0,540.0,381.0,image67207.jpg,m
54543,1167.0,291.0,1220.0,287.0,1173.0,346.0,1205.0,372.0,image67230.jpg,m
54544,434.0,355.0,502.0,348.0,490.0,395.0,488.0,429.0,image67231.jpg,m
54546,588.417663574219,245.267776489258,663.235595703125,234.579498291016,648.609497070313,302.084381103516,632.8583984375,325.148559570313,image67236.jpg,m
54549,447.0,184.0,517.0,193.0,468.0,233.0,468.0,272.0,image67247.jpg,m
54552,905.105590820313,282.620483398438,973.87060546875,285.140655517578,935.0,323.0,932.82763671875,354.265686035156,image67253.jpg,m
54556,353.0,272.0,432.0,274.0,388.0,312.0,400.0,353.0,image67267.jpg,m
54558,824.0,387.0,894.0,387.0,860.0,425.0,856.0,463.0,image67284.jpg,m
54559,1120.0,338.0,1180.0,325.0,1122.0,382.0,1145.0,416.0,image67288.jpg,m
54560,965.0,351.0,1031.0,355.0,988.0,387.0,990.0,421.0,image67291.jpg,m
54575,1055.59655761719,365.426483154297,1127.96179199219,368.666717529297,1085.11865234375,420.150451660156,1085.47863769531,442.832092285156,image67334.jpg,m
54576,576.476135253906,200.959869384766,637.350830078125,198.392868041992,603.979797363281,241.665252685547,608.7470703125,270.6357421875,image67341.jpg,m
54579,1329.0,519.0,1397.0,525.0,1337.0,585.0,1356.0,634.0,image67348.jpg,f
54582,658.0,261.0,727.0,240.0,685.0,318.0,719.0,351.0,image67356.jpg,m
54591,407.0,263.0,475.0,270.0,443.0,306.0,443.0,342.0,image67372.jpg,m
54592,1320.0,195.0,1384.0,195.0,1333.0,240.0,1346.0,270.0,image67376.jpg,m
54593,317.0,755.0,415.0,742.0,373.0,812.0,368.0,832.0,image67377.jpg,m
54594,625.0,313.0,727.0,289.0,659.0,380.0,690.0,422.0,image67378.jpg,m
54597,252.1627197265625,59.29537582397461,276.4261474609375,59.89853286743164,262.78466796875,72.54791259765625,261.7925720214844,85.5693359375,image67437.jpg,f
54599,201.0,132.0,243.0,125.0,195.0,164.0,207.0,209.0,image67468.jpg,f
54601,346.0,55.0,400.0,62.0,339.0,94.0,332.0,137.0,image67479.jpg,f
54603,182.0,174.0,221.0,158.0,186.0,206.0,209.0,234.0,image67490.jpg,f
54606,223.0,270.0,321.0,303.0,220.0,344.0,216.0,421.0,image67533.jpg,f
54608,247.0,157.0,277.0,157.0,254.0,174.0,258.0,193.0,image67546.jpg,f
54610,250.0,249.0,215.0,231.0,237.0,223.0,245.0,199.0,image67558.jpg,f
54611,62.0,204.0,120.0,188.0,75.0,259.0,103.0,283.0,image67561.jpg,f
54614,230.8980255126953,160.220703125,252.77777099609375,156.6666717529297,237.22222900390625,176.25,245.0,189.0,image67595.jpg,f
54615,198.9707489013672,87.67716217041016,215.0,87.0,204.63067626953125,102.45594024658203,207.67153930664062,108.52081298828125,image67600.jpg,f
54616,250.0,154.0,283.0,156.0,258.0,170.0,264.0,186.0,image67619.jpg,f
54618,354.0,116.0,402.0,108.0,362.0,137.0,373.0,175.0,image67641.jpg,m
54622,1083.0,836.0,1323.0,870.0,1139.0,1042.0,1177.0,1147.0,image67718.jpg,f
54624,1000.0,544.0,1119.0,539.0,961.0,638.0,990.0,732.0,image67735.jpg,f
54627,364.0,106.0,415.0,104.0,367.0,125.0,374.0,154.0,image67752.jpg,f
54628,287.0,115.0,322.0,132.0,275.0,140.0,286.0,167.0,image67753.jpg,m
54630,130.0,190.0,167.0,180.0,132.0,216.0,150.0,248.0,image67763.jpg,f
54651,146.32545471191406,96.85039520263672,170.82864379882812,99.2313461303711,149.4113311767578,113.07836151123047,151.8672637939453,125.21934509277344,image67900.jpg,f
54655,138.0,183.0,238.0,178.0,112.0,294.0,181.0,403.0,image67944.jpg,f
54659,86.0,66.0,109.0,67.0,81.0,80.0,84.0,99.0,image67979.jpg,f
54660,179.0,140.0,226.0,139.0,168.0,168.0,176.0,208.0,image67980.jpg,f
54667,1697.0,1107.0,1922.0,993.0,1660.0,1291.0,1783.0,1520.0,image68030.jpg,m
54668,272.0,189.0,336.0,183.0,290.0,231.0,308.0,261.0,image68032.jpg,f
54669,443.0,319.0,486.0,316.0,434.0,347.0,438.0,398.0,image68036.jpg,f
54670,54.0,281.0,145.0,246.0,92.0,314.0,107.0,367.0,image68037.jpg,f
54671,123.0,300.0,176.0,292.0,141.0,334.0,152.0,367.0,image68044.jpg,m
54672,489.0,271.0,538.0,275.0,499.0,297.0,496.0,323.0,image68047.jpg,m
54674,185.0,127.0,232.0,133.0,217.0,170.0,205.0,188.0,image68061.jpg,f
54675,259.0,127.0,315.0,104.0,276.0,143.0,289.0,173.0,image68062.jpg,f
54676,124.0,95.0,156.0,103.0,124.0,123.0,126.0,133.0,image68065.jpg,f
54677,157.0833282470703,78.75,182.18417358398438,87.1499252319336,156.3927001953125,101.59817504882812,158.76712036132812,112.35160064697266,image68066.jpg,f
54678,130.8023223876953,92.78279113769531,153.46298217773438,93.28636169433594,137.09695434570312,110.03006744384766,141.82638549804688,120.48854064941406,image68072.jpg,f
54679,139.0,117.0,171.0,116.0,146.0,139.0,154.0,156.0,image68102.jpg,f
54680,277.0,101.0,306.0,97.0,288.0,126.0,297.0,140.0,image68106.jpg,f
54684,203.0,153.0,261.0,173.0,217.0,202.0,208.0,219.0,image68133.jpg,f
54685,91.0,168.0,158.0,161.0,106.0,204.0,118.0,244.0,image68134.jpg,f
54686,213.638916015625,87.85151672363281,231.60855102539062,87.18597412109375,212.84027099609375,102.0941162109375,219.48255920410156,117.57030487060547,image68138.jpg,f
54687,118.0,92.0,149.0,94.0,130.0,112.0,135.0,125.0,image68146.jpg,f
54688,63.0,208.0,151.0,145.0,101.0,232.0,136.0,275.0,image68165.jpg,f
54689,197.0605010986328,85.33104705810547,220.6050262451172,87.75685119628906,196.1624755859375,103.7214584350586,200.4109649658203,118.22488403320312,image68179.jpg,f
54690,142.0,95.0,172.0,94.0,143.0,108.0,147.0,133.0,image68183.jpg,f
54692,128.0,55.0,152.0,64.0,141.0,76.0,131.0,84.0,image68206.jpg,f
54693,270.0,115.0,317.0,135.0,292.0,161.0,272.0,175.0,image68207.jpg,f
54695,46.0,156.0,90.0,146.0,37.0,193.0,57.0,238.0,image68223.jpg,f
54696,138.0,122.0,177.0,107.0,149.0,131.0,159.0,150.0,image68232.jpg,f
54700,365.11688232421875,83.98944091796875,391.3461608886719,84.82654571533203,366.2443542480469,105.46002960205078,373.6764831542969,117.73567199707031,image68272.jpg,f
54701,217.8880157470703,103.08155059814453,241.45997619628906,96.48628234863281,225.97708129882812,116.7023696899414,233.310791015625,127.5159683227539,image68275.jpg,f
54705,298.0,410.0,418.0,442.0,277.0,513.0,310.0,616.0,image68300.jpg,m
54708,1063.0,656.0,1537.0,765.0,1172.0,1114.0,1245.0,1286.0,image68317.jpg,f
54710,346.0,584.0,398.0,570.0,336.0,614.0,348.0,649.0,image68332.jpg,f
54722,123.0,148.0,152.0,148.0,125.0,168.0,130.0,188.0,image68474.jpg,m
54732,143.0,178.0,166.0,185.0,126.0,201.0,129.0,231.0,image68623.jpg,f
54734,57.0,215.0,124.0,192.0,73.0,253.0,93.0,289.0,image68642.jpg,f
54735,105.0,170.0,146.0,170.0,99.0,205.0,120.0,235.0,image68651.jpg,m
54737,308.0,273.0,366.0,276.0,307.0,310.0,317.0,350.0,image68656.jpg,f
54741,249.0,467.0,347.0,479.0,257.0,548.0,264.0,606.0,image68673.jpg,f
54743,231.0,305.0,311.0,319.0,200.0,377.0,224.0,440.0,image68689.jpg,f
54744,365.0,553.0,503.0,529.0,351.0,681.0,407.0,824.0,image68691.jpg,m
54749,236.0,75.0,255.0,78.0,233.0,90.0,236.0,112.0,image68791.jpg,f
54751,152.91526794433594,139.8200225830078,171.47543334960938,138.17022705078125,158.68954467773438,152.3997039794922,162.0,160.0,image68824.jpg,f
54753,112.0,160.0,130.0,168.0,104.0,187.0,113.0,202.0,image68938.jpg,m
54754,126.0,256.0,176.0,243.0,128.0,267.0,136.0,299.0,image68953.jpg,f
54756,619.0,1116.0,924.0,1144.0,591.0,1397.0,677.0,1600.0,image68974.jpg,f
54760,13.0,166.0,66.0,159.0,16.0,205.0,24.0,239.0,image68989.jpg,f
54761,2964.0,896.0,3386.0,1159.0,3165.0,1226.0,3201.0,1664.0,image68994.jpg,f
54765,203.0,104.0,227.0,99.0,198.0,134.0,211.0,165.0,image69029.jpg,m
54766,111.0,226.0,178.0,236.0,119.0,320.0,162.0,374.0,image69206.jpg,m
54767,302.0,310.0,409.0,313.0,275.0,398.0,321.0,500.0,image69209.jpg,m
54768,222.0,101.0,259.0,87.0,223.0,119.0,231.0,147.0,image69211.jpg,f
54770,91.0,156.0,152.0,151.0,100.0,214.0,123.0,248.0,image69244.jpg,f
54773,248.0,147.0,288.0,154.0,260.0,177.0,257.0,193.0,image69285.jpg,f
54782,267.0,102.0,345.0,75.0,282.0,129.0,302.0,167.0,image69364.jpg,f
54783,148.0,198.0,204.0,208.0,184.0,248.0,167.0,278.0,image69365.jpg,f
54784,120.0,73.0,163.0,71.0,122.0,103.0,140.0,131.0,image69381.jpg,f
54785,316.0,94.0,355.0,86.0,320.0,109.0,332.0,139.0,image69382.jpg,f
54787,109.0,117.0,144.0,113.0,118.0,138.0,126.0,157.0,image69388.jpg,f
54791,260.027893066406,108.729614257813,322.085845947266,107.70386505127,269.0,155.0,285.0,180.0,image69507.jpg,f
54793,219.0,106.0,265.0,103.0,245.0,135.0,247.0,152.0,image69525.jpg,m
54802,101.0,56.0,151.0,47.0,104.0,97.0,134.0,124.0,image69619.jpg,m
